rewards,Q-values,loss
29.0,2.8448618527116447,0.011202760390006006
10.0,2.4354934096336365,0.016463963012211025
12.0,1.9587162335713704,0.02019184164237231
14.0,2.52925865990775,0.01054863290794726
35.0,2.067829077584403,0.009177297689685865
12.0,1.6229408979415894,0.014994353618628034
21.0,2.135653098424276,0.014338744482735083
11.0,2.9566481330178003,0.016587122523395174
56.0,2.1037028453179767,0.01129051613887506
16.0,2.1592340767383575,0.008882409012585413
16.0,2.139505997300148,0.01492690376471728
10.0,2.514851522445679,0.016445814224425703
13.0,2.401612566067622,0.014849688562277991
13.0,2.1417443935687723,0.012350547655772131
60.0,2.057485367854436,0.010363514337223023
10.0,1.87428617477417,0.008584786974824964
14.0,1.7013709885733468,0.010722364515199192
21.0,1.897452746118818,0.007303418378190448
19.0,2.103938253302323,0.012030739282061787
32.0,2.0767340548336506,0.013392393288086168
10.0,2.2332202553749085,0.013063185958890245
34.0,1.946696968639598,0.01151045853861005
10.0,2.9326275110244753,0.009154377004597336
13.0,1.5494248500237098,0.01489699913117175
12.0,1.98183008035024,0.012132757304546734
12.0,2.0637068351109824,0.010007075887794295
11.0,1.9066403128884055,0.00769253032789989
19.0,2.0856575087497107,0.012831713367057474
27.0,1.9395569518760398,0.01380439699386005
11.0,2.079086011106318,0.014049295780502936
15.0,1.4551476955413818,0.008555256055357556
30.0,2.057685446739197,0.018947729592521986
10.0,2.011483871936798,0.013734691217541695
12.0,1.426918625831604,0.011776733668132996
29.0,2.121207886728747,0.015584974943114251
14.0,1.876059821673802,0.009458883266363825
51.0,2.6457499803281297,0.012382600796591564
10.0,2.1719754457473757,0.011208085506223143
11.0,2.693906458941373,0.012869033856656064
11.0,2.3014708215540107,0.011452088926241479
39.0,2.131373772254357,0.011395494405848857
28.0,1.908593816416604,0.010255353217611887
32.0,2.094119183719158,0.009663231256126892
13.0,1.8579365656926081,0.01157335451660821
46.0,2.4894225986107537,0.012073852455891345
13.0,1.575464129447937,0.01052581167851503
13.0,2.0142962015592136,0.010887567061357774
44.0,2.15825798294761,0.011332730715036054
14.0,1.728139042854309,0.008468752677020217
65.0,2.4637814118311954,0.010501643703677333
