rewards,Q-values,loss
17.0,0.394953612019034,0.00037819282014799467
9.0,0.1100242469045851,0.00032730577610588324
14.0,0.520387990134103,0.00034872373310333515
14.0,0.4107787864548819,0.00020217281105163108
9.0,0.7379004293017917,0.00013719607846319882
11.0,0.3695918375795538,0.0003346160400807011
15.0,0.47470271984736123,0.00036459055942638464
17.0,0.5063769326490515,0.00033759198670261814
10.0,0.5813840389251709,0.00021660073325620034
11.0,0.5534665096889843,0.0002961111663766629
11.0,0.5631992491808805,0.0002381860990267755
13.0,0.374089594070728,0.0003118277269934949
17.0,0.477042811758378,0.00024209245726952385
19.0,0.21654965689307765,0.0002852752417024213
10.0,0.8359119534492493,0.00022829529334558173
25.0,0.24385616540908814,0.0002910338326182682
14.0,0.5984906256198883,0.00021674185128566542
13.0,0.36882171722558826,0.0001558065047832385
12.0,0.24030796686808267,0.0002573097434227141
11.0,0.34987473487854004,0.00025833640260812405
16.0,0.24793167784810066,0.00021597276986540237
17.0,0.5376134199254653,0.00021262336646460053
11.0,0.7418445402925665,0.00021601231128443033
18.0,0.4458379281891717,0.000195359153925286
10.0,0.4753836810588837,0.00023951979383127764
15.0,0.6976588606834412,0.00028005537521191094
10.0,0.6350575923919678,0.00024356290232390164
12.0,0.4787300229072571,0.00025171244972928736
26.0,0.5132283660081717,0.00021577642809671277
19.0,0.3762686660415248,0.00021150193022453765
12.0,0.3467387358347575,0.00024781431966403034
13.0,0.7111057455723102,0.00015849816246862666
14.0,0.369891277381352,0.00026377397235981855
10.0,0.8475327789783478,0.0002681927100638859
17.0,0.4249664720366983,0.00026070957306621815
11.0,0.5846391536972739,0.00028482747967989945
11.0,0.4769058877771551,0.00033613538835197687
26.0,0.4649211558011862,0.00025189847908152913
10.0,0.3867854833602905,0.00018964548471558373
10.0,0.5156776607036591,0.0002145413644029759
15.0,0.48432556390762327,0.0002476116676310388
16.0,0.4573075920343399,0.0002638022075416302
11.0,0.37815132466229523,0.00019329644237586763
8.0,0.2387213185429573,0.00019813939798041247
12.0,0.7751090129216512,0.00018507513777876738
11.0,0.8720399954102256,0.00024970113405619156
25.0,0.7899013710021973,0.00031076921019121076
11.0,0.2623743306506764,0.0002486374236137966
15.0,0.39399540026982627,0.00024388962604765158
12.0,0.3408779054880142,0.00016961176334007178
9.0,0.48780059814453125,0.00017083658167393878
13.0,0.5481297878118662,0.00023819847522715392
15.0,0.4223390897115072,0.0002732040204136865
11.0,0.4370876984162764,0.00021154425187639637
13.0,0.5157106747994056,0.00022469949348865508
20.0,0.5000021576881408,0.0001977299074496841
10.0,0.5320812344551087,0.00016281809730571694
11.0,0.5566929145292803,0.0001689226473073094
12.0,0.5294135510921478,0.00014844536750994544
14.0,0.6678434567792075,0.0002591692865670276
12.0,0.6270274619261423,0.00028577718452046
19.0,0.6711775252693578,0.0002497280183888506
13.0,0.474074519597567,0.00023847957261470862
15.0,0.44531944195429485,0.0001590194982175793
15.0,0.3186314463615417,0.0002680243482852044
14.0,0.6147209661347526,0.00018655670542752238
8.0,0.7271797731518745,0.0003486083342068014
13.0,0.3858158313311063,0.0002124209708059565
14.0,0.44645541480609346,0.0003253722586253259
14.0,0.48369795083999634,0.0003973858573382521
14.0,0.5216932807649884,0.00021647486054072424
25.0,0.30500480890274045,0.00026841204744414425
12.0,0.5597406526406606,0.00024527425254442886
17.0,0.4345648113419028,0.0002895679760566803
17.0,0.4274018722421983,0.00028603580700719785
10.0,0.5768167674541473,0.00019797495915554463
17.0,0.4172356549431296,0.00022036088279599105
10.0,0.8403930187225341,0.0003251537582400488
17.0,0.5503263017710518,0.0002273023415267851
10.0,0.7318024575710297,0.00027902688561880494
14.0,0.4825134575366974,0.0003624533892434556
12.0,0.6895478914181391,0.00027463017977424897
9.0,0.7336576514773898,0.00026282696206989285
18.0,0.43592853016323513,0.00032492995119860605
9.0,0.6372715367211236,0.0003079491531631599
18.0,0.36935163537661236,0.0002915638366782029
11.0,0.5830063874071295,0.00027757588792486456
10.0,0.7349270582199097,0.0003163153272907948
15.0,0.5087851484616598,0.00027318636493873784
9.0,0.5764686001671685,0.00031686831466180994
12.0,0.5182601610819498,0.00023225298355100676
10.0,0.6389534652233124,0.00038962674552749376
12.0,0.4764300435781479,0.00030845062246953603
14.0,0.6002129486628941,0.00024029300675465493
12.0,0.5193114628394445,0.0002448948374270306
16.0,0.44853516668081284,0.00024621762941023917
24.0,0.35549186666806537,0.00033973817729323247
14.0,0.6773471278803689,0.0002528880208306613
10.0,0.5134475350379943,0.00023021070446702652
11.0,0.4716806032440879,0.0002167771672247909
13.0,0.554977013514592,0.00023862342249440888
12.0,0.6265461444854736,0.0003070793178873525
12.0,0.4239812046289444,0.00023043659166432917
12.0,0.612617606918017,0.00018094590177497594
15.0,0.2541856010754903,0.0003376920215184024
10.0,0.42260695695877076,0.0002538552451369469
13.0,0.29127402947499204,0.00011899403846025682
12.0,0.6045617312192917,0.0002751942802206031
14.0,0.5915000183241708,0.0002843350458923461
12.0,0.6210978130499522,0.00028694286568982835
15.0,0.4703865130742391,0.00020382666843943298
16.0,0.7009948678314686,0.00020021717796225857
11.0,0.651369262825359,0.00015947961252426137
15.0,0.48569411039352417,0.0002858351217582822
20.0,0.6141136646270752,0.00023814324176782976
12.0,0.6020283848047256,0.00016335331414059814
18.0,0.5690264900525411,0.00026050964879686944
12.0,0.6377622832854589,0.00023068845136246333
11.0,0.46362531727010553,0.00026575683957410297
12.0,0.42684349914391834,0.00024162072926022424
9.0,0.5849078761206733,0.0002438124744609619
10.0,0.8404108703136444,0.00019635026073956398
12.0,0.7988556722799937,0.0002290022284796578
10.0,0.7299344420433045,0.00020575040907715446
10.0,0.8757099151611328,0.00019516086031217127
14.0,0.8315127832548959,0.0003731668719930375
32.0,0.647668968886137,0.000323385102035445
11.0,0.5480100512504578,0.00033843075851274824
10.0,0.8463803768157959,0.00029170311754569413
9.0,0.5893320573700799,0.0003328298407723196
11.0,0.4783636656674472,0.00034464650823131456
14.0,0.5352472237178257,0.00021090558350676605
13.0,0.4880933119700505,0.00028758957285810117
12.0,0.7988219012816747,0.0003904060316320586
10.0,0.7360019683837891,0.000199665104446467
22.0,0.7805080088702115,0.00023784856470725075
10.0,0.8382993459701538,0.00017246616698685102
16.0,0.3197840452194214,0.0002665262622940645
10.0,0.7433641731739045,0.000273424360784702
11.0,0.6067430810494856,0.00034864592023289083
11.0,0.27993060783906415,0.00020430354197742417
13.0,0.6612206880862896,0.0002464054008529414
14.0,0.41070867010525297,0.00025250311279835714
9.0,0.47389193375905353,0.0003300574139252098
13.0,0.4881562086252066,0.0002984125309852131
14.0,0.5864192545413971,0.00022611578554330793
15.0,0.41006423234939576,0.0003656191004362578
10.0,0.6383774518966675,0.00021786865472677163
12.0,0.6047367205222448,0.0003881827675892661
21.0,0.950964799949101,0.0002972829138993153
9.0,0.93971272971895,0.000171094323983804
13.0,0.7084922332030076,0.00033883641691108304
11.0,0.49554159424521704,0.00018567785181486133
9.0,0.589253670639462,0.0002534882118602076
18.0,0.2252893348534902,0.00024331084690250768
24.0,0.28941115240255993,0.0002230803108886903
9.0,0.8069270253181458,0.00042383432608201273
14.0,0.5164495919431958,0.00036650048631210145
10.0,0.7586457669734955,0.00026455060797161425
11.0,0.4683185328136791,0.0002149972761716609
10.0,0.5245417296886444,0.0002839693639543839
10.0,0.7665631890296936,0.00026801583662745544
9.0,0.6986145973205566,0.00022802423579075062
14.0,0.7523554350648608,0.0003362684178033045
9.0,0.9549028939670987,0.0002847371239719602
13.0,0.8059253555077773,0.00030577264064609504
8.0,0.4818578213453293,7.474901622117613e-05
14.0,0.678803277867181,0.00022115851918767606
10.0,0.8559311151504516,0.00041383755014976484
12.0,0.5556416908899943,0.00040093419132366154
8.0,0.6591997072100639,0.0003355657199790585
12.0,0.9006126125653585,0.0003516605441594341
14.0,0.6782042469297137,0.00019518604702690418
12.0,0.5316814631223679,0.0003564712072450978
11.0,0.8730735074390065,0.00046678085478065026
11.0,0.8621284582398154,0.00040981747456085446
26.0,0.6201665905805734,0.0003236240761627694
17.0,0.5168733211124644,0.0002430948956958566
12.0,0.6208171745141348,0.00030799977139395196
11.0,0.7739996368234808,0.00028708234458463266
12.0,0.4257564644018809,0.00019736655667657033
9.0,0.7156779434945848,0.0001959348086933864
11.0,0.5637540925632823,0.00012754705841705965
15.0,0.5066606203715006,0.0002748832527383153
13.0,0.6409585338372451,0.0003299015571918482
13.0,0.6507020913637601,0.00028559296585556766
31.0,0.5471496274394374,0.0003041899231433373
13.0,0.5908074424817011,0.0002565709515832938
8.0,0.7875918745994568,0.00022998646636551712
12.0,0.7870519508918127,0.0001389626161956888
10.0,0.7700072169303894,0.00019966655527241527
9.0,0.850934280289544,0.00030687684678317356
11.0,0.7849496386267922,0.0002674438313657778
16.0,0.3711438290774822,0.00034122742727049626
14.0,0.6576882387910571,0.0004613995437726511
10.0,0.7307896614074707,0.0003372821614902932
15.0,0.762779692808787,0.00022003307700894462
9.0,1.0735293295648363,0.0002558735953546905
10.0,0.7193895161151886,0.00022945814198465085
10.0,0.9608850479125977,0.00022684619561914588
10.0,0.4253844141960144,0.0003539982710208278
11.0,0.7781184586611661,0.0002442938480684957
10.0,0.6390803456306458,0.00031855743727646766
12.0,0.6285895158847173,0.0003480179936256415
13.0,0.5434616849972651,0.0004948057970838048
11.0,0.772867966781963,0.0002604478464821692
9.0,0.8280172745386759,0.00044535144115798175
14.0,0.7402445418494088,0.00033437438573205976
11.0,0.7798889983784069,0.00019794408581219614
17.0,0.5074540096170762,0.00039459516975672585
11.0,0.48521119356155396,0.00046063002876260066
11.0,0.7566802501678467,0.00040830289733342147
11.0,0.5214461033994501,0.0004114209983857687
10.0,0.4145548164844513,0.00034849410549213643
9.0,0.3184084826045566,0.0003780884403062777
18.0,0.44499995973375106,0.000387175805978283
11.0,0.48511719703674316,0.0002574932077550329
9.0,0.8115345703230964,0.00023387408631000048
19.0,0.5046333858841344,0.0002330354017383223
9.0,0.6195624934302436,0.00035183561744310684
9.0,0.5839569568634033,0.0003508111246143623
16.0,0.8300027549266815,0.0003786666225096269
13.0,0.5638039524738605,0.0002255828322421831
9.0,0.8085020648108588,0.00013777924121111736
9.0,0.5739575558238559,0.00032828750166421133
12.0,0.5258688926696777,0.0002512861659245876
10.0,0.6183469951152801,0.0002262625683215447
13.0,0.6520693302154541,0.00028207223826589493
25.0,0.7128055167198181,0.00028840640050475485
8.0,0.667927622795105,0.00027778064031735994
13.0,0.6314317767436688,0.0002793806177998284
9.0,0.7156604528427124,0.0003938175230157665
14.0,0.8265973457268306,0.00026528711194779523
12.0,0.7013712227344513,0.00035189847767469473
11.0,0.875820132819089,0.0005277341895800254
14.0,0.5099060237407684,0.00022440321689438342
10.0,0.8641068577766419,0.0003609535866416991
10.0,0.759554922580719,0.00038049120412324554
12.0,0.6091053734223048,0.00023380743368761614
19.0,0.4306810090416356,0.00042996203257261137
13.0,0.8129740907595708,0.0002737386257649632
17.0,0.5601826380280888,0.00025401587888208106
12.0,0.6121752460797628,0.00020867132419274034
10.0,0.7394455254077912,0.0001479512982768938
9.0,0.8257023758358426,0.0002386490854809785
10.0,0.8509526491165161,0.0002843300484528299
12.0,0.5307602634032568,0.0002674546467460459
15.0,0.8273127158482869,0.00025886335085184933
10.0,0.7562352359294892,0.00018682615773286672
18.0,0.6488933430777656,0.00026794303913549
30.0,0.7227604409058889,0.0002928988902567653
13.0,0.6418854548380926,0.00024728798038827686
10.0,0.9659988760948182,0.000303101848840015
9.0,0.97584511174096,0.00033402209293045517
17.0,0.6762741102891809,0.00037158212131437133
10.0,0.8801672577857971,0.00036040279228473083
19.0,0.5505923503323605,0.0002461199983372353
10.0,0.9830505907535553,0.00017991678978432902
11.0,0.6126577745784413,0.000294631264378867
10.0,1.074670785665512,0.0002114539653121028
10.0,0.766977173089981,0.00032843627268448473
10.0,0.8349181890487671,0.0001802145066903904
10.0,0.9779481112957,0.00037085327385284473
14.0,0.6648534621511187,0.00026458782303961925
10.0,0.8318082988262177,0.0002044821687377407
8.0,0.6648487076163292,0.000381396781449439
9.0,0.6025833288828532,0.0002528920215101809
10.0,0.6394012629985809,0.000312704609677894
10.0,0.728335040807724,0.00031464911317016233
11.0,0.8408292965455488,0.0002824656615054912
26.0,0.37885608352147615,0.0003672337073882003
12.0,0.509860689441363,0.00026873238615128986
10.0,1.0897578299045563,0.0003210823495464865
31.0,0.8073666711007396,0.00031947138467653384
10.0,0.7532973766326905,0.0002127238447428681
12.0,0.708599920074145,0.00025442407089334057
11.0,0.7611069950190458,0.000181795779181729
11.0,0.7540742646564137,0.00029663288924811326
12.0,0.698332870999972,0.00031577632262269617
11.0,0.7781506776809692,0.00016818879074972673
13.0,0.48481971942461455,0.00018183320151785246
12.0,0.6848884969949722,0.0002635135482099334
12.0,0.701627050836881,0.00029105801149853505
10.0,0.6248514950275421,0.0002098839744576253
11.0,0.6541102962060408,0.00039395192354938695
12.0,0.6080928693215052,0.0004187672505698477
13.0,0.6480612296324509,0.0003646901918378157
11.0,0.591070375659249,0.00033395681583153254
14.0,0.544789297240121,0.00023856226263368235
23.0,0.5627058485279912,0.0003507167729485841
16.0,0.6485986523330212,0.00022065934604142967
10.0,0.836838549375534,0.00032326565924449823
13.0,0.7333089938530555,0.00030545863815999695
11.0,0.856897153637626,0.0003484227685972159
